ensembl_gene_id,external_gene_name,gene_age,gene_Interval,gene_branch
ENSGALG00000016400,RSAD2,544,473-615,15
ENSGALG00000028709,RNF144A,680,676-684,13
ENSGALG00000035016,ID2,680,676-684,13
ENSGALG00000016412,MBOAT2,1714,1660-1768,3
ENSGALG00000016419,ASAP2,645,615-676,14
ENSGALG00000008885,PDE1A,987,952-1023,8
ENSGALG00000002763,FRZB,987,952-1023,8
ENSGALG00000008862,DNAJC10,>4290,>4290,0
ENSGALG00000016231,DDX3X,645,615-676,14
ENSGALG00000016228,NYX,645,615-676,14
ENSGALG00000044763,GPR82,645,615-676,14
ENSGALG00000015375,PLCXD2,1578,1496-1660,4
ENSGALG00000012775,TFAP2A,544,473-615,15
ENSGALG00000042845,,18,0-37,29
ENSGALG00000012778,SLC35B3,950,948-952,9
ENSGALG00000012782,BLOC1S5,645,615-676,14
ENSGALG00000012784,TXNDC5,>4290,>4290,0
ENSGALG00000012787,BMP6,645,615-676,14
ENSGALG00000000474,RPL36,645,615-676,14
ENSGALG00000016509,IFT172,987,952-1023,8
ENSGALG00000049616,TTLL2,950,948-952,9
ENSGALG00000011621,IGF2R,987,952-1023,8
ENSGALG00000040896,FASN,950,948-952,9
ENSGALG00000004028,MATN4,886,824-948,10
ENSGALG00000003952,RBPJL,987,952-1023,8
ENSGALG00000003765,A1CF,544,473-615,15
ENSGALG00000003751,,1578,1496-1660,4
ENSGALG00000003652,ATAD1,544,473-615,15
ENSGALG00000029829,RNLS,645,615-676,14
ENSGALG00000006378,LIPA,1714,1660-1768,3
ENSGALG00000028250,ANKRD22,987,952-1023,8
ENSGALG00000006331,STAMBPL1,1578,1496-1660,4
ENSGALG00000041392,,680,676-684,13
ENSGALG00000035914,,680,676-684,13
ENSGALG00000005206,ACSL3,>4290,>4290,0
ENSGALG00000042553,RAP2B,454,435-473,16
ENSGALG00000016895,DZIP1,680,676-684,13
ENSGALG00000041311,,645,615-676,14
ENSGALG00000016891,,645,615-676,14
ENSGALG00000010891,ABCB11,645,615-676,14
ENSGALG00000035575,SLC7A6OS,680,676-684,13
ENSGALG00000050882,,>4290,>4290,0
ENSGALG00000029324,,>4290,>4290,0
ENSGALG00000020736,PHOSPHO2,1714,1660-1768,3
ENSGALG00000044935,,296,280-312,20
ENSGALG00000051027,,296,280-312,20
ENSGALG00000029569,,296,280-312,20
ENSGALG00000054264,,296,280-312,20
ENSGALG00000052737,,18,0-37,29
ENSGALG00000047837,,18,0-37,29
ENSGALG00000051536,,296,280-312,20
ENSGALG00000049288,,18,0-37,29
ENSGALG00000050182,,296,280-312,20
ENSGALG00000045021,,296,280-312,20
ENSGALG00000043399,EZH2,>4290,>4290,0
ENSGALG00000036941,CUL1,1488,1480-1496,5
ENSGALG00000009372,PHC3,886,824-948,10
ENSGALG00000009312,RPL22L1,544,473-615,15
ENSGALG00000009298,,39,37-42,28
ENSGALG00000053140,,18,0-37,29
ENSGALG00000039652,,987,952-1023,8
ENSGALG00000002577,,987,952-1023,8
ENSGALG00000002562,ARAP3,645,615-676,14
ENSGALG00000005820,RNF130,544,473-615,15
ENSGALG00000005856,TBC1D9B,>4290,>4290,0
ENSGALG00000035804,SQSTM1,987,952-1023,8
ENSGALG00000011626,COX18,645,615-676,14
ENSGALG00000011387,POLR2B,>4290,>4290,0
ENSGALG00000037332,IGFBP7,680,676-684,13
ENSGALG00000013674,TUSC3,1578,1496-1660,4
ENSGALG00000036962,KPNB1,1934,1768-2101,2
ENSGALG00000047662,NR1D1,680,676-684,13
ENSGALG00000035690,RAPGEFL1,544,473-615,15
ENSGALG00000002954,MBTD1,680,676-684,13
ENSGALG00000032430,IPO5,645,615-676,14
ENSGALG00000008347,ATG13,987,952-1023,8
ENSGALG00000008354,HARBI1,454,435-473,16
ENSGALG00000008393,CREB3L1,1292,1105-1480,6
ENSGALG00000036076,UNC50,1934,1768-2101,2
ENSGALG00000010357,P2RY1,645,615-676,14
ENSGALG00000010352,ARHGEF26,886,824-948,10
ENSGALG00000043082,DHX36,1578,1496-1660,4
ENSGALG00000010337,GPR149,645,615-676,14
ENSGALG00000010331,MME,680,676-684,13
ENSGALG00000015591,ACOX3,645,615-676,14
ENSGALG00000009096,MTM1,>4290,>4290,0
ENSGALG00000033407,BRINP3,645,615-676,14
ENSGALG00000006522,HCK,645,615-676,14
ENSGALG00000005352,GATA5,544,473-615,15
ENSGALG00000010789,PARS2,1488,1480-1496,5
ENSGALG00000051885,TTC4,>4290,>4290,0
ENSGALG00000004495,,987,952-1023,8
ENSGALG00000039205,,>4290,>4290,0
ENSGALG00000048034,,>4290,>4290,0
ENSGALG00000045611,,645,615-676,14
ENSGALG00000049774,,18,0-37,29
ENSGALG00000013889,RNMT,>4290,>4290,0
ENSGALG00000036821,HSF1,645,615-676,14
ENSGALG00000030059,WDYHV1,645,615-676,14
ENSGALG00000053353,BOP1,>4290,>4290,0
ENSGALG00000033630,LRP12,645,615-676,14
ENSGALG00000046828,,454,435-473,16
ENSGALG00000016853,ABHD13,1714,1660-1768,3
ENSGALG00000016852,TNFSF13B,680,676-684,13
ENSGALG00000049342,,18,0-37,29
ENSGALG00000052140,,18,0-37,29
ENSGALG00000036798,COL4A1,645,615-676,14
ENSGALG00000032051,CYB561A3,680,676-684,13
ENSGALG00000028839,GPHB5,680,676-684,13
ENSGALG00000006763,EXOC6,1714,1660-1768,3
ENSGALG00000033695,CYP26A1,680,676-684,13
ENSGALG00000002942,JMJD1C,680,676-684,13
ENSGALG00000002959,NRBF2,680,676-684,13
ENSGALG00000029893,COG1,1578,1496-1660,4
ENSGALG00000001841,ROGDI,645,615-676,14
ENSGALG00000038995,GRIA4,886,824-948,10
ENSGALG00000017177,MSANTD4,544,473-615,15
ENSGALG00000027981,AASDHPPT,1578,1496-1660,4
ENSGALG00000053552,IER5L,544,473-615,15
ENSGALG00000004378,ASB6,544,473-615,15
ENSGALG00000002671,,645,615-676,14
ENSGALG00000002714,TMEM132C,645,615-676,14
ENSGALG00000002695,SLC15A4,645,615-676,14
ENSGALG00000002679,GLT1D1,645,615-676,14
ENSGALG00000042003,FZD10,680,676-684,13
ENSGALG00000002645,PIWIL1,645,615-676,14
ENSGALG00000002579,RIMBP2,680,676-684,13
ENSGALG00000002536,STX2,>4290,>4290,0
ENSGALG00000002557,ADGRD1,987,952-1023,8
ENSGALG00000002403,ULK1,987,952-1023,8
ENSGALG00000002336,EP400,645,615-676,14
ENSGALG00000003120,NCOR2,645,615-676,14
ENSGALG00000003137,RFLNA,645,615-676,14
ENSGALG00000003146,CCDC92,950,948-952,9
ENSGALG00000000409,CHMP7,1578,1496-1660,4
ENSGALG00000030687,LGI3,544,473-615,15
ENSGALG00000039786,FGFR1,886,824-948,10
ENSGALG00000000275,KCTD9,1064,1023-1105,7
ENSGALG00000049001,ANKRD39,645,615-676,14
ENSGALG00000006422,,645,615-676,14
ENSGALG00000006374,TBX6,987,952-1023,8
ENSGALG00000006363,CABIN1,1064,1023-1105,7
ENSGALG00000000314,NEFL,645,615-676,14
ENSGALG00000000311,DOCK5,680,676-684,13
ENSGALG00000000476,LRRTM4,645,615-676,14
ENSGALG00000004179,ANAPC5,1578,1496-1660,4
ENSGALG00000006565,,645,615-676,14
ENSGALG00000006588,,454,435-473,16
ENSGALG00000040504,GGT5,987,952-1023,8
ENSGALG00000025822,CYP1B1,680,676-684,13
ENSGALG00000047977,NANP,645,615-676,14
ENSGALG00000032273,POLR1B,>4290,>4290,0
ENSGALG00000008614,TTL,454,435-473,16
ENSGALG00000026363,FIGNL1,1292,1105-1480,6
ENSGALG00000013086,IKZF1,680,676-684,13
ENSGALG00000013081,VWC2,950,948-952,9
ENSGALG00000013149,MOCOS,>4290,>4290,0
ENSGALG00000020342,,454,435-473,16
ENSGALG00000005534,TM9SF3,1714,1660-1768,3
ENSGALG00000009369,PRDX3,810,797-824,11
ENSGALG00000009350,SFXN4,544,473-615,15
ENSGALG00000009336,FAM45A,645,615-676,14
ENSGALG00000009328,EIF3A,1934,1768-2101,2
ENSGALG00000009302,EMX2,886,824-948,10
ENSGALG00000009304,RAB11FIP2,680,676-684,13
ENSGALG00000009307,FAM204A,645,615-676,14
ENSGALG00000005547,PIK3AP1,680,676-684,13
ENSGALG00000038722,SORBS1,645,615-676,14
ENSGALG00000005422,PDLIM1,886,824-948,10
ENSGALG00000004553,SGPL1,1714,1660-1768,3
ENSGALG00000027835,PCBD1,1934,1768-2101,2
ENSGALG00000010136,HGSNAT,645,615-676,14
ENSGALG00000002555,RET,645,615-676,14
ENSGALG00000002543,CSGALNACT2,886,824-948,10
ENSGALG00000009466,SEC23IP,645,615-676,14
ENSGALG00000009455,MCMBP,1934,1768-2101,2
ENSGALG00000009445,INPP5F,>4290,>4290,0
ENSGALG00000009433,BAG3,950,948-952,9
ENSGALG00000005766,PKD2L1,950,948-952,9
ENSGALG00000052760,ATOH7,810,797-824,11
ENSGALG00000003925,MYPN,886,824-948,10
ENSGALG00000009314,CACUL1,1934,1768-2101,2
ENSGALG00000002769,DNAJC12,>4290,>4290,0
ENSGALG00000033446,COX5B,89,80-98,25
ENSGALG00000003861,,645,615-676,14
ENSGALG00000048505,,645,615-676,14
ENSGALG00000047312,,645,615-676,14
ENSGALG00000032683,ADTRP,645,615-676,14
ENSGALG00000039169,MLH1,>4290,>4290,0
ENSGALG00000033102,LRRFIP2,810,797-824,11
ENSGALG00000011288,DACT2,645,615-676,14
ENSGALG00000011205,SMOC2,950,948-952,9
ENSGALG00000012296,EIF3L,1934,1768-2101,2
ENSGALG00000030179,,544,473-615,15
ENSGALG00000036824,CDH23,645,615-676,14
ENSGALG00000029020,PLPP4,810,797-824,11
ENSGALG00000035013,WDR11,645,615-676,14
ENSGALG00000009495,FGFR2,886,824-948,10
ENSGALG00000009502,ATE1,1714,1660-1768,3
ENSGALG00000008905,HABP2,645,615-676,14
ENSGALG00000009048,ABLIM1,544,473-615,15
ENSGALG00000031404,FAM160B1,987,952-1023,8
ENSGALG00000032029,SRF,1578,1496-1660,4
ENSGALG00000008609,PTK7,680,676-684,13
ENSGALG00000030384,,645,615-676,14
ENSGALG00000008597,MRPL2,>4290,>4290,0
ENSGALG00000035063,,680,676-684,13
ENSGALG00000041074,,18,0-37,29
ENSGALG00000028056,,174,111-237,23
ENSGALG00000008536,KLHDC3,645,615-676,14
ENSGALG00000053073,NTPCR,645,615-676,14
ENSGALG00000049034,,645,615-676,14
ENSGALG00000037506,SIPA1L2,645,615-676,14
ENSGALG00000008111,MEST,1934,1768-2101,2
ENSGALG00000008144,COPG2,1934,1768-2101,2
ENSGALG00000032978,,544,473-615,15
ENSGALG00000037842,LRGUK,680,676-684,13
ENSGALG00000008477,EXOC4,1578,1496-1660,4
ENSGALG00000003674,DHTKD1,1064,1023-1105,7
ENSGALG00000033051,CAMK1D,645,615-676,14
ENSGALG00000011456,CDK17,>4290,>4290,0
ENSGALG00000043701,ELK3,645,615-676,14
ENSGALG00000011421,HAL,1714,1660-1768,3
ENSGALG00000011406,NTN4,987,952-1023,8
ENSGALG00000011342,FGD6,1488,1480-1496,5
ENSGALG00000011327,NR2C1,810,797-824,11
ENSGALG00000011320,TMCC3,810,797-824,11
ENSGALG00000053846,,987,952-1023,8
ENSGALG00000009066,KCND2,810,797-824,11
ENSGALG00000029746,NT5DC3,1934,1768-2101,2
ENSGALG00000033789,HSP90B1,>4290,>4290,0
ENSGALG00000008060,PRKAR2B,645,615-676,14
ENSGALG00000008050,HBP1,645,615-676,14
ENSGALG00000038026,AEBP2,454,435-473,16
ENSGALG00000013134,PLEKHA5,645,615-676,14
ENSGALG00000013123,PLCZ1,1714,1660-1768,3
ENSGALG00000013117,PIK3C2G,296,280-312,20
ENSGALG00000008193,RELN,886,824-948,10
ENSGALG00000030569,TRIM41,645,615-676,14
ENSGALG00000014069,TP53I11,886,824-948,10
ENSGALG00000038217,CD82,645,615-676,14
ENSGALG00000036901,TSPAN18,645,615-676,14
ENSGALG00000032584,ALX4,544,473-615,15
ENSGALG00000029892,LMO2,680,676-684,13
ENSGALG00000013532,CAPRIN1,987,952-1023,8
ENSGALG00000014573,NAT10,>4290,>4290,0
ENSGALG00000004038,ADAL,987,952-1023,8
ENSGALG00000007365,PARP16,987,952-1023,8
ENSGALG00000008199,CTDSPL2,1934,1768-2101,2
ENSGALG00000033780,,1488,1480-1496,5
ENSGALG00000036201,GALK2,1578,1496-1660,4
ENSGALG00000048828,,680,676-684,13
ENSGALG00000052770,,680,676-684,13
ENSGALG00000034772,,>4290,>4290,0
ENSGALG00000050737,,>4290,>4290,0
ENSGALG00000042552,TJP1,680,676-684,13
ENSGALG00000036511,,810,797-824,11
ENSGALG00000035246,,810,797-824,11
ENSGALG00000003930,APBA2,544,473-615,15
ENSGALG00000044177,FAN1,987,952-1023,8
ENSGALG00000004294,CGNL1,544,473-615,15
ENSGALG00000000693,NOB1,>4290,>4290,0
ENSGALG00000002798,WDR59,>4290,>4290,0
ENSGALG00000004839,GPATCH1,987,952-1023,8
ENSGALG00000047514,,680,676-684,13
ENSGALG00000032365,CEBPG,424,413-435,17
ENSGALG00000002198,FHOD1,1934,1768-2101,2
ENSGALG00000007867,SLC9A5,1934,1768-2101,2
ENSGALG00000023898,,174,111-237,23
ENSGALG00000048534,,645,615-676,14
ENSGALG00000028326,HSD11B2,544,473-615,15
ENSGALG00000002091,,>4290,>4290,0
ENSGALG00000002103,TPPP3,987,952-1023,8
ENSGALG00000000038,CTRB2,680,676-684,13
ENSGALG00000046107,,680,676-684,13
ENSGALG00000002244,AGRP,544,473-615,15
ENSGALG00000003705,VPS13C,645,615-676,14
ENSGALG00000004532,ZNF507,645,615-676,14
ENSGALG00000004559,DPY19L3,645,615-676,14
ENSGALG00000004630,,544,473-615,15
ENSGALG00000049455,,544,473-615,15
ENSGALG00000002467,MTSS2,886,824-948,10
ENSGALG00000004106,DHCR7,886,824-948,10
ENSGALG00000038758,MMP15,645,615-676,14
ENSGALG00000013535,CYP4V2,680,676-684,13
ENSGALG00000013427,SORBS2,645,615-676,14
ENSGALG00000013414,PDLIM3,645,615-676,14
ENSGALG00000009280,NPY2R,645,615-676,14
ENSGALG00000009268,FGG,645,615-676,14
ENSGALG00000009257,PLRG1,1934,1768-2101,2
ENSGALG00000009241,SFRP2,987,952-1023,8
ENSGALG00000015666,TNIP2,680,676-684,13
ENSGALG00000015667,,680,676-684,13
ENSGALG00000047142,,680,676-684,13
ENSGALG00000041361,ARFIP1,950,948-952,9
ENSGALG00000054898,,1934,1768-2101,2
ENSGALG00000041054,,1934,1768-2101,2
ENSGALG00000009207,TRIM2,645,615-676,14
ENSGALG00000009212,MND1,>4290,>4290,0
ENSGALG00000009230,TMEM131L,680,676-684,13
ENSGALG00000034722,TLR2A,645,615-676,14
ENSGALG00000009239,TLR2B,645,615-676,14
ENSGALG00000040070,PDIA2,>4290,>4290,0
ENSGALG00000005589,SYNGR3,987,952-1023,8
ENSGALG00000005215,CACNA1H,645,615-676,14
ENSGALG00000038087,CACNG3,645,615-676,14
ENSGALG00000037943,PRKCB,680,676-684,13
ENSGALG00000023193,SOCS1L,382,352-413,18
ENSGALG00000012179,SOCS4,544,473-615,15
ENSGALG00000010016,SOCS5,544,473-615,15
ENSGALG00000005083,SLC5A10,950,948-952,9
ENSGALG00000005087,FAM83G,645,615-676,14
ENSGALG00000005094,GRAPL,680,676-684,13
ENSGALG00000004348,BRAT1,544,473-615,15
ENSGALG00000040999,EIF3B,>4290,>4290,0
ENSGALG00000049613,,18,0-37,29
ENSGALG00000004420,SDK1,645,615-676,14
ENSGALG00000004449,CYP3A5,645,615-676,14
ENSGALG00000009560,MSMO1,680,676-684,13
ENSGALG00000027788,CPE,680,676-684,13
ENSGALG00000009567,TLL1,886,824-948,10
ENSGALG00000010646,STOX2,544,473-615,15
ENSGALG00000010638,CASP3,987,952-1023,8
ENSGALG00000030548,OSBP,645,615-676,14
ENSGALG00000013602,PCM1,987,952-1023,8
ENSGALG00000026364,ASAH1,950,948-952,9
ENSGALG00000013590,,1292,1105-1480,6
ENSGALG00000013579,FAT1,680,676-684,13
ENSGALG00000013576,MTNR1A,645,615-676,14
ENSGALG00000053055,,44,42-47,27
ENSGALG00000047498,HNRNPUL1,44,42-47,27
ENSGALG00000051947,OPA3,63,47-80,26
ENSGALG00000052202,,18,0-37,29
ENSGALG00000042246,,1934,1768-2101,2
ENSGALG00000034747,NAPA,18,0-37,29
ENSGALG00000036498,EHD2,63,47-80,26
ENSGALG00000032280,NUP88,1578,1496-1660,4
ENSGALG00000034016,,1578,1496-1660,4
ENSGALG00000001250,APLP2,645,615-676,14
ENSGALG00000033660,PRDM10,544,473-615,15
ENSGALG00000035419,CDON,645,615-676,14
ENSGALG00000007685,BCL9L,680,676-684,13
ENSGALG00000007675,CXCR5,645,615-676,14
ENSGALG00000033064,DDX6,645,615-676,14
ENSGALG00000039196,NECTIN1,680,676-684,13
ENSGALG00000006812,TTC36,987,952-1023,8
ENSGALG00000012456,RAC2,1488,1480-1496,5
ENSGALG00000003213,LGALS2,810,797-824,11
ENSGALG00000030783,GTPBP1,>4290,>4290,0
ENSGALG00000012446,ELFN2,645,615-676,14
ENSGALG00000010513,OPNVA,645,615-676,14
ENSGALG00000010500,NKX6-2,680,676-684,13
ENSGALG00000010493,INPP5A,987,952-1023,8
ENSGALG00000010491,PWWP2B,645,615-676,14
ENSGALG00000020615,STK32C,950,948-952,9
ENSGALG00000002638,,>4290,>4290,0
ENSGALG00000021231,TMEM254,544,473-615,15
ENSGALG00000010010,RHOQ,>4290,>4290,0
ENSGALG00000010017,MCFD2,810,797-824,11
ENSGALG00000010020,TTC7A,>4290,>4290,0
ENSGALG00000010023,CALM2,645,615-676,14
ENSGALG00000026445,CALM1,645,615-676,14
ENSGALG00000048048,,680,676-684,13
ENSGALG00000051882,,39,37-42,28
ENSGALG00000010867,TACSTD2,680,676-684,13
ENSGALG00000008969,EPCAM,680,676-684,13
ENSGALG00000009947,PLEKHH2,645,615-676,14
ENSGALG00000009932,THADA,1714,1660-1768,3
ENSGALG00000033129,ZFP36L2,454,435-473,16
ENSGALG00000002056,TANGO2,645,615-676,14
ENSGALG00000043373,ARVCF,645,615-676,14
ENSGALG00000001988,TXNRD2,645,615-676,14
ENSGALG00000001925,GNB1L,645,615-676,14
ENSGALG00000041182,,987,952-1023,8
ENSGALG00000055081,SEMA4C,987,952-1023,8
ENSGALG00000003641,KAT6A,680,676-684,13
ENSGALG00000038155,AP3M2,645,615-676,14
ENSGALG00000037860,,544,473-615,15
ENSGALG00000043074,,1578,1496-1660,4
ENSGALG00000055069,,1578,1496-1660,4
ENSGALG00000009966,FRS2,886,824-948,10
ENSGALG00000010049,PTPRB,1292,1105-1480,6
ENSGALG00000010190,TBC1D15,645,615-676,14
ENSGALG00000010198,TPH2,645,615-676,14
ENSGALG00000038374,SNX20,544,473-615,15
ENSGALG00000031983,MPHOSPH6,645,615-676,14
ENSGALG00000003602,RPGRIP1L,987,952-1023,8
ENSGALG00000008063,NOX5,645,615-676,14
ENSGALG00000008358,AMBRA1,950,948-952,9
ENSGALG00000008367,MDK,454,435-473,16
ENSGALG00000008380,DGKZ,680,676-684,13
ENSGALG00000008403,PHF21A,645,615-676,14
ENSGALG00000008053,PRDM11,544,473-615,15
ENSGALG00000040976,ACTR6,>4290,>4290,0
ENSGALG00000047215,,950,948-952,9
ENSGALG00000031699,NEDD1,>4290,>4290,0
ENSGALG00000026443,RNF44,544,473-615,15
ENSGALG00000012766,,987,952-1023,8
ENSGALG00000002000,GRAMD2A,332,312-352,19
ENSGALG00000040087,ZNF609,544,473-615,15
ENSGALG00000004472,ASTN1,645,615-676,14
ENSGALG00000040432,PAPPA2,645,615-676,14
ENSGALG00000004500,COP1,1714,1660-1768,3
ENSGALG00000002706,XRN1,>4290,>4290,0
ENSGALG00000052903,,544,473-615,15
ENSGALG00000048081,,544,473-615,15
ENSGALG00000047037,,544,473-615,15
ENSGALG00000034232,,544,473-615,15
ENSGALG00000038416,,544,473-615,15
ENSGALG00000038799,,544,473-615,15
ENSGALG00000050687,,544,473-615,15
ENSGALG00000040549,HTR7,645,615-676,14
ENSGALG00000013846,ARFGEF3,454,435-473,16
ENSGALG00000006491,ANKRD1,680,676-684,13
ENSGALG00000006502,PCGF5,645,615-676,14
ENSGALG00000038043,HECTD2,544,473-615,15
ENSGALG00000049000,,645,615-676,14
ENSGALG00000043213,CYP26C1,680,676-684,13
ENSGALG00000001533,,950,948-952,9
ENSGALG00000054690,,18,0-37,29
ENSGALG00000053244,,18,0-37,29
ENSGALG00000001894,,18,0-37,29
ENSGALG00000053220,,18,0-37,29
ENSGALG00000052434,,18,0-37,29
ENSGALG00000041524,,18,0-37,29
ENSGALG00000054834,,18,0-37,29
ENSGALG00000055105,,44,42-47,27
ENSGALG00000052593,,44,42-47,27
ENSGALG00000051342,,44,42-47,27
ENSGALG00000054455,,44,42-47,27
ENSGALG00000046741,,63,47-80,26
ENSGALG00000048306,,18,0-37,29
ENSGALG00000050490,,18,0-37,29
ENSGALG00000054307,,44,42-47,27
ENSGALG00000048474,,18,0-37,29
ENSGALG00000047350,,18,0-37,29
ENSGALG00000050260,,18,0-37,29
ENSGALG00000049028,,18,0-37,29
ENSGALG00000048798,,18,0-37,29
ENSGALG00000051749,,18,0-37,29
ENSGALG00000051225,,18,0-37,29
ENSGALG00000054761,,18,0-37,29
ENSGALG00000051429,,63,47-80,26
ENSGALG00000053327,,18,0-37,29
ENSGALG00000006958,,174,111-237,23
ENSGALG00000035584,COL3A1,18,0-37,29
ENSGALG00000051612,,63,47-80,26
ENSGALG00000001793,MYL10,645,615-676,14
ENSGALG00000031739,,44,42-47,27
ENSGALG00000043408,OLFR4,382,352-413,18
ENSGALG00000030397,TRIM27.1,89,80-98,25
ENSGALG00000052240,,63,47-80,26
ENSGALG00000038278,TRIM7.2,544,473-615,15
ENSGALG00000049229,,544,473-615,15
ENSGALG00000038209,TRIM39.1,382,352-413,18
ENSGALG00000041618,,266,254-280,21
ENSGALG00000041560,,18,0-37,29
ENSGALG00000049368,,104,98-111,24
ENSGALG00000047291,,104,98-111,24
ENSGALG00000048743,,104,98-111,24
ENSGALG00000048478,,104,98-111,24
ENSGALG00000045605,,104,98-111,24
ENSGALG00000048143,,104,98-111,24
ENSGALG00000046064,,104,98-111,24
ENSGALG00000047154,,104,98-111,24
ENSGALG00000047989,,104,98-111,24
ENSGALG00000049210,,104,98-111,24
ENSGALG00000048900,,104,98-111,24
ENSGALG00000047982,,104,98-111,24
ENSGALG00000048525,,104,98-111,24
ENSGALG00000048604,,104,98-111,24
ENSGALG00000047518,,104,98-111,24
ENSGALG00000048416,,104,98-111,24
ENSGALG00000049257,,104,98-111,24
ENSGALG00000047964,,104,98-111,24
ENSGALG00000047322,,104,98-111,24
ENSGALG00000047029,,104,98-111,24
ENSGALG00000049305,,104,98-111,24
ENSGALG00000049056,,104,98-111,24
ENSGALG00000049152,,104,98-111,24
ENSGALG00000048028,,104,98-111,24
ENSGALG00000046763,,104,98-111,24
ENSGALG00000047064,,18,0-37,29
ENSGALG00000049346,,18,0-37,29
ENSGALG00000048125,,18,0-37,29
ENSGALG00000048170,,104,98-111,24
ENSGALG00000049124,,44,42-47,27
ENSGALG00000048569,,44,42-47,27
ENSGALG00000048014,,44,42-47,27
ENSGALG00000048974,,44,42-47,27
ENSGALG00000046848,,44,42-47,27
ENSGALG00000049023,,44,42-47,27
ENSGALG00000048701,,44,42-47,27
ENSGALG00000052073,,18,0-37,29
ENSGALG00000051702,,18,0-37,29
ENSGALG00000051832,,174,111-237,23
ENSGALG00000051714,,18,0-37,29
ENSGALG00000050194,,18,0-37,29
ENSGALG00000053522,,18,0-37,29
ENSGALG00000050653,,18,0-37,29
ENSGALG00000050468,,104,98-111,24
ENSGALG00000048907,,104,98-111,24
ENSGALG00000046721,,104,98-111,24
ENSGALG00000049167,,104,98-111,24
ENSGALG00000046966,,104,98-111,24
ENSGALG00000049690,,104,98-111,24
ENSGALG00000045907,,104,98-111,24
ENSGALG00000046864,,104,98-111,24
ENSGALG00000048735,,104,98-111,24
ENSGALG00000049663,,18,0-37,29
ENSGALG00000049343,,18,0-37,29
ENSGALG00000044739,,18,0-37,29
ENSGALG00000044241,,18,0-37,29
ENSGALG00000050627,,18,0-37,29
ENSGALG00000050274,,18,0-37,29
ENSGALG00000051907,,18,0-37,29
ENSGALG00000004924,OPNP,544,473-615,15
ENSGALG00000052504,,63,47-80,26
ENSGALG00000012683,RNF144B,645,615-676,14
ENSGALG00000036915,SQLE,645,615-676,14
ENSGALG00000042182,OXR1,645,615-676,14
ENSGALG00000040079,ZFPM2,645,615-676,14
ENSGALG00000039011,DPYS,>4290,>4290,0
ENSGALG00000033520,DCSTAMP,680,676-684,13
ENSGALG00000040256,RIMS2,680,676-684,13
ENSGALG00000034618,DCAF13,>4290,>4290,0
ENSGALG00000039882,SLC25A32,1934,1768-2101,2
ENSGALG00000033351,CTHRC1,680,676-684,13
ENSGALG00000030626,FZD6,680,676-684,13
ENSGALG00000015517,KLHL32,645,615-676,14
ENSGALG00000015513,MMS22L,544,473-615,15
ENSGALG00000031482,POU5F3,950,948-952,9
ENSGALG00000015490,FBXL4,1714,1660-1768,3
ENSGALG00000015486,COQ3,1934,1768-2101,2
ENSGALG00000015483,PNISR,424,413-435,17
ENSGALG00000015478,USP45,645,615-676,14
ENSGALG00000038476,PRDM13,645,615-676,14
ENSGALG00000015849,ME1,645,615-676,14
ENSGALG00000015858,DOP1A,1714,1660-1768,3
ENSGALG00000015860,UBE3D,950,948-952,9
ENSGALG00000027355,TPBG,645,615-676,14
ENSGALG00000015864,IBTK,1292,1105-1480,6
ENSGALG00000035903,FAM46A,645,615-676,14
ENSGALG00000040702,BCKDHB,1934,1768-2101,2
ENSGALG00000015874,TTK,1934,1768-2101,2
ENSGALG00000036293,EBAG9,645,615-676,14
ENSGALG00000036527,SYBU,645,615-676,14
ENSGALG00000052204,ENY2,1714,1660-1768,3
ENSGALG00000033701,TRHR,645,615-676,14
ENSGALG00000040325,EMC2,1714,1660-1768,3
ENSGALG00000037067,EIF3E,1934,1768-2101,2
ENSGALG00000030030,RSPO2,645,615-676,14
ENSGALG00000040899,GPAT2,886,824-948,10
ENSGALG00000033356,FAHD2A,1578,1496-1660,4
ENSGALG00000029292,PCNA,>4290,>4290,0
ENSGALG00000046830,,1488,1480-1496,5
ENSGALG00000000195,SLC23A2,454,435-473,16
ENSGALG00000030432,RASSF2,987,952-1023,8
ENSGALG00000036049,LETM2,1714,1660-1768,3
ENSGALG00000003299,NSD3,>4290,>4290,0
ENSGALG00000044574,PLPP5,645,615-676,14
ENSGALG00000001616,CDC45,>4290,>4290,0
ENSGALG00000001621,CLDN5,645,615-676,14
ENSGALG00000001652,SEPT2L,1292,1105-1480,6
ENSGALG00000001688,SEPT5,1292,1105-1480,6
ENSGALG00000021529,GP1BB,645,615-676,14
ENSGALG00000002964,DHX37,>4290,>4290,0
ENSGALG00000001593,UFD1L,>4290,>4290,0
ENSGALG00000044654,C22ORF39,18,0-37,29
ENSGALG00000053063,MRPL40,544,473-615,15
ENSGALG00000031142,ACAA2,1292,1105-1480,6
ENSGALG00000004818,RPL6,1714,1660-1768,3
ENSGALG00000046877,,245,237-254,22
ENSGALG00000049499,,245,237-254,22
ENSGALG00000007147,,174,111-237,23
ENSGALG00000040869,,174,111-237,23
ENSGALG00000040828,,1714,1660-1768,3
ENSGALG00000050253,,1714,1660-1768,3
ENSGALG00000001204,ENKD1,987,952-1023,8
ENSGALG00000048713,,1714,1660-1768,3
ENSGALG00000041463,,1714,1660-1768,3
ENSGALG00000031832,IKBKB,810,797-824,11
